experiment,scenario,strategy,variant,param,value,seed,asr_final,asr_post_mean,false_retrieval_rate,answer_flip_rate,exposure_final,propagation_final,propagation_peak,honest_relay_fraction,clean_accuracy_final,clean_accuracy_mean,clean_unknown_final,target_accuracy_final,fp_reject_rate,fn_accept_rate,fn_accept_injected,recovery_rounds,recovered,context_tokens_per_query,scored_per_query,verifier_lookups,messages,n_honest
ablation,forged_meta,verified,drop_recency,,,1002,0.0666667,0.0666667,0.466667,0.0666667,0.7,0.3,0.3,0.428571,0.925,0.925,0.075,0.933333,0,0.772727,0.809524,8,0,55.12,12,240,152,5
ablation,forged_meta,verified,drop_recency,,,1003,0.133333,0.104167,0.245833,0.104167,0.566667,0.166667,0.166667,0.294118,1,1,0,0.833333,0,0.583333,0.529412,8,0,54.8071,12,210,152,5
ablation,forged_meta,verified,drop_recency,,,1004,0,0.0333333,0.291667,0.0333333,0.6,0.2,0.2,0.333333,0.9,0.9,0,1,0,0.652174,0.555556,3,1,53.95,12,212,152,5
ablation,forged_meta,verified,drop_recency,,,1005,0.133333,0.1625,0.491667,0.1375,0.666667,0.266667,0.266667,0.4,0.95,0.95,0.05,0.866667,0,0.84,0.8,8,0,54.9129,12,157,152,5
ablation,forged_meta,verified,drop_recency,,,1006,0,0.0333333,0.308333,0.0333333,0.6,0.2,0.2,0.333333,1,1,0,1,0,0.708333,0.666667,3,1,55.22,12,209,152,5
ablation,forged_meta,verified,drop_recency,,,1007,0.2,0.158333,0.3625,0.158333,0.6,0.2,0.2,0.333333,1,1,0,0.8,0,0.782609,0.777778,8,0,54.6429,12,206,152,5
ablation,sybil,verified,full,,,1000,0.466667,0.391667,0.558333,0.3,0.8,0.4,0.4,0.389831,1,1,0,0.4,0.00268097,0.814286,0.79661,8,0,54.4743,12,129,152,5
ablation,sybil,verified,full,,,1001,0.733333,0.675,0.741667,0.508333,0.9,0.5,0.5,0.478261,1,0.966667,0,0.266667,0.00769231,0.928571,0.913043,8,0,54.48,12,222,152,5
ablation,sybil,verified,full,,,1002,0.4,0.295833,0.545833,0.291667,0.8,0.4,0.4,0.446154,0.925,0.925,0.075,0.6,0,0.80303,0.815385,8,0,55.1071,12,250,152,5
ablation,sybil,verified,full,,,1003,0.266667,0.195833,0.2625,0.195833,0.6,0.2,0.2,0.265306,1,0.966667,0,0.733333,0,0.535714,0.510204,8,0,54.8,12,226,152,5
ablation,sybil,verified,full,,,1004,0.166667,0.133333,0.291667,0.133333,0.6,0.2,0.2,0.294118,0.975,0.966667,0,0.833333,0,0.571429,0.529412,8,0,53.95,12,234,152,5
ablation,sybil,verified,full,,,1005,0.166667,0.241667,0.575,0.216667,0.8,0.4,0.4,0.419355,0.975,0.975,0.025,0.833333,0,0.820896,0.806452,8,0,54.9129,12,160,152,5
ablation,sybil,verified,full,,,1006,0.166667,0.145833,0.395833,0.145833,0.7,0.3,0.3,0.333333,1,1,0,0.833333,0,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,full,,,1007,0.466667,0.391667,0.545833,0.391667,0.8,0.4,0.4,0.4,1,1,0,0.533333,0,0.80303,0.8,8,0,54.6429,12,209,152,5
ablation,sybil,verified,drop_evidence,,,1000,0.466667,0.383333,0.495833,0.175,0.8,0.4,0.4,0.389831,1,1,0,0.4,0.0291777,0.628571,0.728814,8,0,54.4829,12,133,152,5
ablation,sybil,verified,drop_evidence,,,1001,0.733333,0.65,0.704167,0.3125,0.9,0.5,0.5,0.492958,0.95,0.95,0.05,0.266667,0.0311688,0.788235,0.873239,8,0,54.48,12,219,152,5
ablation,sybil,verified,drop_evidence,,,1002,0.466667,0.325,0.5125,0.283333,0.8,0.4,0.4,0.4375,0.925,0.925,0.075,0.533333,0.0178117,0.769231,0.78125,8,0,55.1114,12,251,152,5
ablation,sybil,verified,drop_evidence,,,1003,0.3,0.204167,0.258333,0.158333,0.6,0.2,0.2,0.265306,0.975,0.975,0.025,0.7,0.013624,0.517857,0.489796,8,0,54.8,12,225,152,5
ablation,sybil,verified,drop_evidence,,,1004,0.166667,0.133333,0.279167,0.104167,0.6,0.2,0.2,0.294118,0.95,0.941667,0,0.833333,0.00245098,0.517857,0.529412,8,0,53.9514,12,234,152,5
ablation,sybil,verified,drop_evidence,,,1005,0.233333,0.25,0.545833,0.0833333,0.8,0.4,0.4,0.446154,0.975,0.975,0.025,0.733333,0.0205128,0.73913,0.784615,8,0,54.9129,12,159,152,5
ablation,sybil,verified,drop_evidence,,,1006,0.2,0.15,0.383333,0.1,0.7,0.3,0.3,0.333333,1,1,0,0.8,0.0131579,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,drop_evidence,,,1007,0.466667,0.3875,0.508333,0.229167,0.8,0.4,0.4,0.4,1,1,0,0.533333,0.0187668,0.772727,0.766667,8,0,54.6429,12,209,152,5
ablation,sybil,verified,drop_confidence,,,1000,0.466667,0.391667,0.558333,0.295833,0.8,0.4,0.4,0.389831,1,1,0,0.4,0.00268097,0.814286,0.79661,8,0,54.4743,12,129,152,5
ablation,sybil,verified,drop_confidence,,,1001,0.733333,0.675,0.741667,0.458333,0.9,0.5,0.5,0.478261,1,0.966667,0,0.266667,0.0102564,0.928571,0.913043,8,0,54.48,12,222,152,5
ablation,sybil,verified,drop_confidence,,,1002,0.4,0.291667,0.545833,0.283333,0.8,0.4,0.4,0.446154,0.925,0.925,0.075,0.6,0.00255102,0.80303,0.815385,8,0,55.1071,12,250,152,5
ablation,sybil,verified,drop_confidence,,,1003,0.266667,0.195833,0.2625,0.158333,0.6,0.2,0.2,0.265306,1,0.966667,0,0.733333,0.00817439,0.535714,0.510204,8,0,54.8,12,226,152,5
ablation,sybil,verified,drop_confidence,,,1004,0.166667,0.133333,0.291667,0.133333,0.6,0.2,0.2,0.294118,0.975,0.966667,0,0.833333,0,0.571429,0.529412,8,0,53.95,12,234,152,5
ablation,sybil,verified,drop_confidence,,,1005,0.166667,0.225,0.575,0.179167,0.8,0.4,0.4,0.419355,0.975,0.975,0.025,0.833333,0,0.820896,0.806452,8,0,54.9129,12,160,152,5
ablation,sybil,verified,drop_confidence,,,1006,0.166667,0.141667,0.395833,0.141667,0.7,0.3,0.3,0.333333,1,1,0,0.833333,0,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,drop_confidence,,,1007,0.466667,0.375,0.545833,0.354167,0.8,0.4,0.4,0.4,1,1,0,0.533333,0.00268097,0.80303,0.8,8,0,54.6429,12,209,152,5
ablation,sybil,verified,drop_hop,,,1000,0.466667,0.383333,0.55,0.279167,0.8,0.4,0.4,0.4,1,1,0,0.4,0.00265252,0.746479,0.8,8,0,54.4743,12,132,152,5
ablation,sybil,verified,drop_hop,,,1001,0.733333,0.683333,0.741667,0.445833,0.9,0.5,0.5,0.478261,1,0.966667,0,0.266667,0.0128205,0.869048,0.913043,8,0,54.48,12,222,152,5
ablation,sybil,verified,drop_hop,,,1002,0.4,0.295833,0.545833,0.25,0.8,0.4,0.4,0.446154,0.925,0.925,0.075,0.6,0.00510204,0.80303,0.815385,8,0,55.1071,12,250,152,5
ablation,sybil,verified,drop_hop,,,1003,0.3,0.229167,0.266667,0.166667,0.6,0.2,0.2,0.28,0.975,0.975,0.025,0.7,0.010929,0.54386,0.52,8,0,54.8,12,226,152,5
ablation,sybil,verified,drop_hop,,,1004,0.166667,0.133333,0.291667,0.133333,0.6,0.2,0.2,0.294118,0.975,0.966667,0,0.833333,0,0.5,0.529412,8,0,53.95,12,234,152,5
ablation,sybil,verified,drop_hop,,,1005,0.233333,0.2625,0.575,0.191667,0.8,0.4,0.4,0.419355,0.975,0.975,0.025,0.766667,0.00257732,0.820896,0.806452,8,0,54.9129,12,160,152,5
ablation,sybil,verified,drop_hop,,,1006,0.166667,0.145833,0.395833,0.141667,0.7,0.3,0.3,0.333333,1,1,0,0.833333,0,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,drop_hop,,,1007,0.466667,0.391667,0.545833,0.358333,0.8,0.4,0.4,0.4,1,1,0,0.533333,0.0160858,0.80303,0.8,8,0,54.6429,12,209,152,5
ablation,sybil,verified,drop_agreement,,,1000,0.466667,0.391667,0.558333,0.308333,0.8,0.4,0.4,0.389831,1,1,0,0.4,0,0.814286,0.79661,8,0,54.4743,12,129,152,5
ablation,sybil,verified,drop_agreement,,,1001,0.733333,0.679167,0.741667,0.541667,0.9,0.5,0.5,0.478261,1,0.966667,0,0.266667,0,0.928571,0.913043,8,0,54.48,12,222,152,5
ablation,sybil,verified,drop_agreement,,,1002,0.4,0.295833,0.545833,0.291667,0.8,0.4,0.4,0.446154,0.925,0.925,0.075,0.6,0,0.80303,0.815385,8,0,55.1071,12,250,152,5
ablation,sybil,verified,drop_agreement,,,1003,0.266667,0.195833,0.2625,0.195833,0.6,0.2,0.2,0.265306,1,0.966667,0,0.733333,0,0.535714,0.510204,8,0,54.8,12,226,152,5
ablation,sybil,verified,drop_agreement,,,1004,0.166667,0.133333,0.291667,0.133333,0.6,0.2,0.2,0.294118,0.975,0.966667,0,0.833333,0,0.571429,0.529412,8,0,53.95,12,234,152,5
ablation,sybil,verified,drop_agreement,,,1005,0.166667,0.241667,0.575,0.216667,0.8,0.4,0.4,0.419355,0.975,0.975,0.025,0.833333,0,0.820896,0.806452,8,0,54.9129,12,160,152,5
ablation,sybil,verified,drop_agreement,,,1006,0.166667,0.145833,0.395833,0.145833,0.7,0.3,0.3,0.333333,1,1,0,0.833333,0,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,drop_agreement,,,1007,0.466667,0.391667,0.545833,0.391667,0.8,0.4,0.4,0.4,1,1,0,0.533333,0,0.80303,0.8,8,0,54.6429,12,209,152,5
ablation,sybil,verified,drop_recency,,,1000,0.466667,0.391667,0.558333,0.3,0.8,0.4,0.4,0.389831,1,1,0,0.4,0.00268097,0.814286,0.79661,8,0,54.4743,12,129,152,5
ablation,sybil,verified,drop_recency,,,1001,0.733333,0.675,0.741667,0.504167,0.9,0.5,0.5,0.478261,1,0.966667,0,0.266667,0.0025641,0.928571,0.913043,8,0,54.48,12,222,152,5
ablation,sybil,verified,drop_recency,,,1002,0.4,0.291667,0.545833,0.2875,0.8,0.4,0.4,0.446154,0.925,0.925,0.075,0.6,0,0.80303,0.815385,8,0,55.1071,12,250,152,5
ablation,sybil,verified,drop_recency,,,1003,0.266667,0.195833,0.2625,0.195833,0.6,0.2,0.2,0.265306,1,0.966667,0,0.733333,0,0.535714,0.510204,8,0,54.8,12,226,152,5
ablation,sybil,verified,drop_recency,,,1004,0.166667,0.133333,0.291667,0.133333,0.6,0.2,0.2,0.294118,0.975,0.966667,0,0.833333,0,0.571429,0.529412,8,0,53.95,12,234,152,5
ablation,sybil,verified,drop_recency,,,1005,0.166667,0.220833,0.575,0.183333,0.8,0.4,0.4,0.419355,0.975,0.975,0.025,0.833333,0,0.820896,0.806452,8,0,54.9129,12,160,152,5
ablation,sybil,verified,drop_recency,,,1006,0.166667,0.141667,0.395833,0.141667,0.7,0.3,0.3,0.333333,1,1,0,0.833333,0,0.683333,0.666667,8,0,55.2186,12,219,152,5
ablation,sybil,verified,drop_recency,,,1007,0.466667,0.375,0.545833,0.375,0.8,0.4,0.4,0.4,1,1,0,0.533333,0,0.80303,0.8,8,0,54.6429,12,209,152,5
ablation,none,quarantine,full,,,1000,0.133333,0.129167,0.1625,0,,,,,0.975,0.958333,0.025,0.733333,0,0.909091,,,1,54.4843,12,127,155,5
ablation,none,quarantine,full,,,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,224,150,5
ablation,none,quarantine,full,,,1002,0,0,0,0,,,,,0.9,0.883333,0.1,1,0,0,,,1,55.0229,12,240,155,5
ablation,none,quarantine,full,,,1003,0,0,0,0,,,,,0.975,0.975,0.025,0.966667,0.0265252,0.571429,,,1,54.83,12,210,160,5
ablation,none,quarantine,full,,,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,210,150,5
ablation,none,quarantine,full,,,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,160,150,5
ablation,none,quarantine,full,,,1006,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,55.23,12,199,155,5
ablation,none,quarantine,full,,,1007,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,54.6429,12,211,155,5
ablation,none,quarantine,no_cascade,,,1000,0.133333,0.129167,0.1625,0,,,,,0.975,0.958333,0.025,0.733333,0,0.909091,,,1,54.4843,12,127,155,5
ablation,none,quarantine,no_cascade,,,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,224,150,5
ablation,none,quarantine,no_cascade,,,1002,0,0,0,0,,,,,0.9,0.883333,0.1,1,0,0,,,1,55.0229,12,240,155,5
ablation,none,quarantine,no_cascade,,,1003,0,0,0,0,,,,,1,1,0,1,0,0.714286,,,1,54.83,12,213,160,5
ablation,none,quarantine,no_cascade,,,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,210,150,5
ablation,none,quarantine,no_cascade,,,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,160,150,5
ablation,none,quarantine,no_cascade,,,1006,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,55.23,12,199,155,5
ablation,none,quarantine,no_cascade,,,1007,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,54.6429,12,211,155,5
ablation,none,quarantine,no_retraction,,,1000,0.133333,0.129167,0.1625,0,,,,,0.975,0.958333,0.025,0.733333,0,0.909091,,,1,54.4843,12,127,155,5
ablation,none,quarantine,no_retraction,,,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,224,150,5
ablation,none,quarantine,no_retraction,,,1002,0,0,0,0,,,,,0.9,0.883333,0.1,1,0,0,,,1,55.0229,12,240,155,5
ablation,none,quarantine,no_retraction,,,1003,0,0,0,0,,,,,0.975,0.975,0.025,0.966667,0.0265252,0.571429,,,1,54.83,12,210,160,5
ablation,none,quarantine,no_retraction,,,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,210,150,5
ablation,none,quarantine,no_retraction,,,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,160,150,5
ablation,none,quarantine,no_retraction,,,1006,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,55.23,12,199,155,5
ablation,none,quarantine,no_retraction,,,1007,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,54.6429,12,211,155,5
ablation,none,quarantine,no_audit,,,1000,0.133333,0.129167,0.1625,0,,,,,0.975,0.958333,0.025,0.733333,0,0.909091,,,1,54.4843,12,127,155,5
ablation,none,quarantine,no_audit,,,1001,0.3,0.3,0.304167,0.166667,,,,,1,1,0,0.7,0,1,,,1,54.4857,12,223,150,5
ablation,none,quarantine,no_audit,,,1002,0,0,0,0,,,,,0.9,0.883333,0.1,1,0,0,,,1,55.0229,12,240,155,5
ablation,none,quarantine,no_audit,,,1003,0,0,0,0,,,,,1,0.991667,0,0.966667,0.0187668,0.571429,,,1,54.8229,12,212,160,5
ablation,none,quarantine,no_audit,,,1004,0,0,0,0,,,,,0.9,0.9,0,1,0,1,,,1,53.9629,12,209,150,5
ablation,none,quarantine,no_audit,,,1005,0.0333333,0.0541667,0.145833,0.0333333,,,,,0.875,0.875,0.125,0.966667,0,1,,,1,54.9129,12,157,150,5
ablation,none,quarantine,no_audit,,,1006,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,55.23,12,193,155,5
ablation,none,quarantine,no_audit,,,1007,0,0,0,0,,,,,1,1,0,0.966667,0,0.833333,,,1,54.6429,12,211,155,5
ablation,forged_meta,quarantine,full,,,1000,0.133333,0.125,0.158333,0,0,0,0,,0.925,0.9,0.075,0.866667,0.0452128,0.434783,0,8,0,54.4843,12,125,177,5
ablation,forged_meta,quarantine,full,,,1001,0.333333,0.383333,0.720833,0.245833,0.7,0.366667,0.366667,0.52381,0.975,0.966667,0.025,0.666667,0,0.947368,0.913043,8,0,54.4857,12,220,162,5
ablation,forged_meta,quarantine,full,,,1002,0,0,0,0,0,0,0,,0.95,0.925,0.05,1,0.0184211,0,0,0,1,55.0343,12,240,177,5
ablation,forged_meta,quarantine,full,,,1003,0,0,0,0,0,0,0,,1,1,0,0.933333,0.0591398,0.166667,0,0,1,54.8171,12,209,192,5
ablation,forged_meta,quarantine,full,,,1004,0,0,0,0,0,0,0,,0.9,0.875,0.025,1,0.0374065,0.176471,0,0,1,54.0086,12,218,192,5
ablation,forged_meta,quarantine,full,,,1005,0.0333333,0.0583333,0.15,0.0333333,0,0,0,,0.85,0.85,0.15,0.966667,0.0255102,0.294118,0,3,1,54.9071,12,165,172,5
ablation,forged_meta,quarantine,full,,,1006,0,0,0,0,0,0,0,,1,1,0,1,0.0347395,0.166667,0,0,1,55.2029,12,229,187,5
ablation,forged_meta,quarantine,full,,,1007,0,0,0,0,0,0,0,,1,0.991667,0,1,0.0203046,0.277778,0,0,1,54.6457,12,214,177,5
ablation,forged_meta,quarantine,no_cascade,,,1000,0.2,0.166667,0.491667,0.15,0.566667,0.3,0.3,0.529412,1,1,0,0.666667,0,0.84375,0.809524,8,0,54.4843,12,126,177,5
ablation,forged_meta,quarantine,no_cascade,,,1001,0.333333,0.383333,0.720833,0.245833,0.7,0.366667,0.366667,0.52381,0.975,0.966667,0.025,0.666667,0,0.947368,0.913043,8,0,54.4857,12,220,162,5
ablation,forged_meta,quarantine,no_cascade,,,1002,0.0333333,0.0625,0.529167,0.0625,0.666667,0.4,0.4,0.6,0.975,0.975,0.025,0.966667,0,0.8,0.833333,3,1,55.08,12,238,177,5
ablation,forged_meta,quarantine,no_cascade,,,1003,0.1,0.104167,0.2,0.0708333,0.266667,0.133333,0.133333,0.5,1,1,0,0.866667,0,0.565217,0.5,8,0,54.8314,12,224,202,5
ablation,forged_meta,quarantine,no_cascade,,,1004,0,0.0416667,0.295833,0.0416667,0.333333,0.2,0.2,0.6,0.875,0.841667,0.025,1,0,0.652174,0.555556,4,1,53.9486,12,210,192,5
ablation,forged_meta,quarantine,no_cascade,,,1005,0.133333,0.204167,0.495833,0.183333,0.666667,0.4,0.4,0.6,1,0.991667,0,0.866667,0,0.862069,0.833333,8,0,54.9129,12,160,172,5
ablation,forged_meta,quarantine,no_cascade,,,1006,0,0.0333333,0.2875,0.0333333,0.366667,0.166667,0.166667,0.454545,1,1,0,1,0,0.695652,0.647059,1,1,55.22,12,210,187,5
ablation,forged_meta,quarantine,no_cascade,,,1007,0.166667,0.166667,0.433333,0.166667,0.533333,0.266667,0.266667,0.5,1,1,0,0.8,0,0.807692,0.8,8,0,54.6429,12,216,177,5
ablation,forged_meta,quarantine,no_retraction,,,1000,0.133333,0.125,0.158333,0,0,0,0,,0.925,0.9,0.075,0.866667,0.0452128,0.434783,0,8,0,54.4843,12,125,177,5
ablation,forged_meta,quarantine,no_retraction,,,1001,0.333333,0.383333,0.720833,0.245833,0.7,0.366667,0.366667,0.52381,0.975,0.966667,0.025,0.666667,0,0.947368,0.913043,8,0,54.4857,12,220,162,5
ablation,forged_meta,quarantine,no_retraction,,,1002,0,0,0,0,0,0,0,,0.95,0.925,0.05,1,0.0184211,0,0,0,1,55.0343,12,240,177,5
ablation,forged_meta,quarantine,no_retraction,,,1003,0,0,0,0,0,0,0,,1,1,0,0.933333,0.0591398,0.166667,0,0,1,54.8171,12,209,192,5
ablation,forged_meta,quarantine,no_retraction,,,1004,0,0,0,0,0,0,0,,0.9,0.875,0.025,1,0.0374065,0.176471,0,0,1,54.0086,12,218,192,5
ablation,forged_meta,quarantine,no_retraction,,,1005,0.0333333,0.0583333,0.15,0.0333333,0,0,0,,0.85,0.85,0.15,0.966667,0.0255102,0.294118,0,3,1,54.9071,12,165,172,5
ablation,forged_meta,quarantine,no_retraction,,,1006,0,0,0,0,0,0,0,,1,1,0,1,0.0347395,0.166667,0,0,1,55.2029,12,229,187,5
ablation,forged_meta,quarantine,no_retraction,,,1007,0,0,0,0,0,0,0,,1,0.991667,0,1,0.0203046,0.277778,0,0,1,54.6457,12,214,177,5
ablation,forged_meta,quarantine,no_audit,,,1000,0.133333,0.129167,0.175,0.00416667,0,0,0,,0.925,0.9,0.075,0.866667,0.0452128,0.434783,0,8,0,54.4843,12,125,177,5
ablation,forged_meta,quarantine,no_audit,,,1001,0.333333,0.383333,0.720833,0.245833,0.7,0.366667,0.366667,0.52381,0.975,0.966667,0.025,0.666667,0,0.947368,0.913043,8,0,54.4857,12,218,162,5
ablation,forged_meta,quarantine,no_audit,,,1002,0,0.00416667,0.0166667,0.00416667,0,0,0,,0.95,0.925,0.05,1,0.0184211,0,0,0,1,55.0343,12,240,177,5
ablation,forged_meta,quarantine,no_audit,,,1003,0,0,0,0,0,0,0,,0.975,0.975,0.025,1,0.0393701,0.210526,0,0,1,54.8286,12,217,182,5
ablation,forged_meta,quarantine,no_audit,,,1004,0,0.00416667,0.0166667,0.00416667,0,0,0,,0.9,0.875,0.025,1,0.0374065,0.176471,0,0,1,54.0043,12,212,172,5
ablation,forged_meta,quarantine,no_audit,,,1005,0.0666667,0.104167,0.1625,0.0666667,0,0,0,,0.95,0.916667,0.05,0.933333,0.0283505,0.25,0,8,0,54.9029,12,159,172,5
ablation,forged_meta,quarantine,no_audit,,,1006,0,0.00416667,0.00833333,0.00416667,0,0,0,,1,1,0,0.966667,0.03,0.166667,0,0,1,55.2071,12,211,177,5
ablation,forged_meta,quarantine,no_audit,,,1007,0,0.0125,0.025,0.0125,0,0,0,,1,0.991667,0,1,0.0203046,0.277778,0,1,1,54.6457,12,213,177,5
ablation,sybil,quarantine,full,,,1000,0.133333,0.129167,0.1625,0,0,0,0,,0.975,0.958333,0.025,0.733333,0,0.212766,0,8,0,54.4843,12,139,217,5
ablation,sybil,quarantine,full,,,1001,0.733333,0.695833,0.7375,0.516667,0.833333,0.5,0.5,0.545455,0.975,0.975,0.025,0.266667,0.0103627,0.931034,0.916667,8,0,54.48,12,227,182,5
ablation,sybil,quarantine,full,,,1002,0,0,0,0,0,0,0,,0.9,0.883333,0.1,1,0,0,0,0,1,55.0229,12,252,217,5
ablation,sybil,quarantine,full,,,1003,0,0,0,0,0,0,0,,0.975,0.975,0.025,0.966667,0.0265252,0.0930233,0,0,1,54.83,12,224,232,5
ablation,sybil,quarantine,full,,,1004,0,0.00416667,0.0166667,0.00416667,0,0,0,,0.9,0.9,0,1,0,0.121951,0,0,1,53.9614,12,226,232,5
ablation,sybil,quarantine,full,,,1005,0.0333333,0.0583333,0.158333,0.0375,0,0,0,,0.875,0.875,0.125,0.966667,0,0.121951,0,3,1,54.9129,12,172,212,5
ablation,sybil,quarantine,full,,,1006,0,0.00416667,0.00833333,0.00416667,0,0,0,,1,1,0,0.966667,0,0.119048,0,0,1,55.23,12,214,232,5
ablation,sybil,quarantine,full,,,1007,0,0,0,0,0,0,0,,1,1,0,0.966667,0,0.119048,0,0,1,54.6429,12,223,217,5
ablation,sybil,quarantine,no_cascade,,,1000,0.366667,0.333333,0.516667,0.270833,0.666667,0.4,0.4,0.478261,0.975,0.975,0.025,0.5,0,0.811594,0.793103,8,0,54.4829,12,135,217,5
ablation,sybil,quarantine,no_cascade,,,1001,0.733333,0.695833,0.7375,0.516667,0.833333,0.5,0.5,0.545455,0.975,0.975,0.025,0.266667,0.0103627,0.931034,0.916667,8,0,54.48,12,227,182,5
ablation,sybil,quarantine,no_cascade,,,1002,0.366667,0.391667,0.616667,0.383333,0.666667,0.4,0.4,0.578947,1,0.983333,0,0.633333,0,0.814286,0.826087,8,0,55.1057,12,244,217,5
ablation,sybil,quarantine,no_cascade,,,1003,0.3,0.225,0.275,0.195833,0.333333,0.2,0.2,0.538462,1,1,0,0.7,0,0.54386,0.52,8,0,54.81,12,234,282,5
ablation,sybil,quarantine,no_cascade,,,1004,0.166667,0.145833,0.295833,0.145833,0.333333,0.2,0.2,0.555556,0.9,0.891667,0,0.833333,0,0.571429,0.529412,8,0,53.95,12,228,272,5
ablation,sybil,quarantine,no_cascade,,,1005,0.2,0.241667,0.575,0.1875,0.666667,0.4,0.4,0.5,1,1,0,0.8,0,0.815385,0.8,8,0,54.9143,12,165,212,5
ablation,sybil,quarantine,no_cascade,,,1006,0.0666667,0.0708333,0.345833,0.0708333,0.466667,0.266667,0.266667,0.4375,1,1,0,0.933333,0,0.660714,0.64,8,0,55.2271,12,218,247,5
ablation,sybil,quarantine,no_cascade,,,1007,0.4,0.354167,0.454167,0.354167,0.566667,0.3,0.3,0.466667,0.975,0.975,0.025,0.6,0,0.793651,0.789474,8,0,54.6429,12,222,217,5
ablation,sybil,quarantine,no_retraction,,,1000,0.133333,0.129167,0.1625,0,0,0,0,,0.975,0.958333,0.025,0.733333,0,0.212766,0,8,0,54.4843,12,139,217,5
ablation,sybil,quarantine,no_retraction,,,1001,0.733333,0.695833,0.7375,0.516667,0.833333,0.5,0.5,0.545455,0.975,0.975,0.025,0.266667,0.0103627,0.931034,0.916667,8,0,54.48,12,227,182,5
ablation,sybil,quarantine,no_retraction,,,1002,0,0,0,0,0,0,0,,0.9,0.883333,0.1,1,0,0,0,0,1,55.0229,12,252,217,5
ablation,sybil,quarantine,no_retraction,,,1003,0,0,0,0,0,0,0,,0.975,0.975,0.025,0.966667,0.0265252,0.0930233,0,0,1,54.83,12,224,232,5
ablation,sybil,quarantine,no_retraction,,,1004,0,0.00416667,0.0166667,0.00416667,0,0,0,,0.9,0.9,0,1,0,0.121951,0,0,1,53.9614,12,226,232,5
ablation,sybil,quarantine,no_retraction,,,1005,0.0333333,0.0583333,0.158333,0.0375,0,0,0,,0.875,0.875,0.125,0.966667,0,0.121951,0,3,1,54.9129,12,172,212,5
ablation,sybil,quarantine,no_retraction,,,1006,0,0.00416667,0.00833333,0.00416667,0,0,0,,1,1,0,0.966667,0,0.119048,0,0,1,55.23,12,214,232,5
ablation,sybil,quarantine,no_retraction,,,1007,0,0,0,0,0,0,0,,1,1,0,0.966667,0,0.119048,0,0,1,54.6429,12,223,217,5
ablation,sybil,quarantine,no_audit,,,1000,0.133333,0.141667,0.179167,0.0125,0,0,0,,0.975,0.958333,0.025,0.733333,0,0.212766,0,8,0,54.4843,12,139,217,5
ablation,sybil,quarantine,no_audit,,,1001,0.733333,0.695833,0.7375,0.516667,0.833333,0.5,0.5,0.545455,0.975,0.975,0.025,0.266667,0.0103627,0.931034,0.916667,8,0,54.48,12,222,182,5
ablation,sybil,quarantine,no_audit,,,1002,0,0.0125,0.0166667,0.0125,0,0,0,,0.9,0.883333,0.1,1,0,0,0,1,1,55.0229,12,252,217,5
ablation,sybil,quarantine,no_audit,,,1003,0,0,0,0,0,0,0,,1,0.991667,0,0.966667,0.0187668,0.0930233,0,0,1,54.8229,12,224,222,5
ablation,sybil,quarantine,no_audit,,,1004,0,0.00833333,0.0166667,0.00833333,0,0,0,,0.9,0.9,0,1,0,0.121951,0,1,1,53.9614,12,221,212,5
